runId,algorithmName,inputSize,timeNs,memoryKb,dateRun
2247,BST_Insert,500,110000,495,2026-08-18
2248,RedBlackTree_Insert,500,98600,495,2026-08-18
2249,BST_Search,500,69600,0,2026-08-18
2250,RedBlackTree_Search,500,45133,0,2026-08-18
2251,BST_Insert,1000,202333,495,2026-08-18
2252,RedBlackTree_Insert,1000,220466,495,2026-08-18
2253,BST_Search,1000,372133,0,2026-08-18
2254,RedBlackTree_Search,1000,122233,0,2026-08-18
2255,BST_Insert,5000,938766,495,2026-08-18
2256,RedBlackTree_Insert,5000,919500,495,2026-08-18
2257,BST_Search,5000,897033,0,2026-08-18
2258,RedBlackTree_Search,5000,753300,0,2026-08-18
2259,BST_Insert,10000,2052100,495,2026-08-18
2260,RedBlackTree_Insert,10000,2654533,495,2026-08-18
2261,BST_Search,10000,3498133,0,2026-08-18
2262,RedBlackTree_Search,10000,2890000,2,2026-08-18
2263,PriorityQueue_Enqueue,100,39933,495,2026-08-18
2264,PriorityQueue_Dequeue,100,54633,495,2026-08-18
2265,PriorityQueue_Enqueue,500,55600,495,2026-08-18
2266,PriorityQueue_Dequeue,500,186933,495,2026-08-18
2267,PriorityQueue_Enqueue,1000,47266,495,2026-08-18
2268,PriorityQueue_Dequeue,1000,200533,495,2026-08-18
2269,PriorityQueue_Enqueue,5000,240366,495,2026-08-18
2270,PriorityQueue_Dequeue,5000,1669266,495,2026-08-18
2271,PriorityQueue_Enqueue,10000,282600,495,2026-08-18
2272,PriorityQueue_Dequeue,10000,2124933,495,2026-08-18
2273,PriorityQueue_Enqueue,20000,581533,990,2026-08-18
2274,PriorityQueue_Dequeue,20000,9071100,990,2026-08-18
2275,BFS_Traversal,117,190200,495,2026-08-18
2276,DFS_Traversal,117,246700,495,2026-08-18
2277,Dijkstra_SingleSource,117,169500,495,2026-08-18
2278,Prim_MST,117,218533,495,2026-08-18
2279,Kruskal_MST,117,227333,496,2026-08-18
2280,BFS_Connected,58,131700,495,2026-08-18
2281,DFS_CycleDetect,58,75400,495,2026-08-18
2282,MergeSort,100,95833,495,2026-08-18
2283,QuickSort,100,47133,495,2026-08-18
2284,InsertionSort,100,25533,495,2026-08-18
2285,SelectionSort,100,86800,495,2026-08-18
2286,MergeSort,500,102033,497,2026-08-18
2287,QuickSort,500,73800,497,2026-08-18
2288,InsertionSort,500,60233,497,2026-08-18
2289,SelectionSort,500,227233,497,2026-08-18
2290,MergeSort,1000,247066,499,2026-08-18
2291,QuickSort,1000,201966,499,2026-08-18
2292,InsertionSort,1000,239033,499,2026-08-18
2293,SelectionSort,1000,777733,499,2026-08-18
2294,MergeSort,5000,1266766,514,2026-08-18
2295,QuickSort,5000,573400,514,2026-08-18
2296,InsertionSort,5000,6600966,514,2026-08-18
2297,SelectionSort,5000,22153300,514,2026-08-18
2298,MergeSort,10000,3146166,1029,2026-08-18
2299,QuickSort,10000,1980333,534,2026-08-18
2300,InsertionSort,10000,37279000,534,2026-08-18
2301,SelectionSort,10000,79173533,534,2026-08-18
2302,LinearSearch,100,15400,0,2026-08-18
2303,BinarySearch,100,11233,0,2026-08-18
2304,LinearSearch,500,13966,0,2026-08-18
2305,BinarySearch,500,30833,0,2026-08-18
2306,LinearSearch,1000,12366,0,2026-08-18
2307,BinarySearch,1000,18066,0,2026-08-18
2308,LinearSearch,5000,28633,0,2026-08-18
2309,BinarySearch,5000,32633,0,2026-08-18
2310,LinearSearch,10000,12166,0,2026-08-18
2311,BinarySearch,10000,18133,0,2026-08-18
2312,HashTable_Insert,100,43100,495,2026-08-18
2313,HashTable_Search,100,13300,0,2026-08-18
2314,HashTable_Insert,500,45600,495,2026-08-18
2315,HashTable_Search,500,13566,0,2026-08-18
2316,HashTable_Insert,1000,79100,495,2026-08-18
2317,HashTable_Search,1000,72500,0,2026-08-18
2318,HashTable_Insert,5000,401600,495,2026-08-18
2319,HashTable_Search,5000,292533,0,2026-08-18
2320,HashTable_Insert,10000,589233,1068,2026-08-18
2321,HashTable_Search,10000,161633,0,2026-08-18
2322,HashTable_Insert,20000,1444200,1641,2026-08-18
2323,HashTable_Search,20000,393566,0,2026-08-18
2324,BST_Insert,100,61300,495,2026-08-18
2325,RedBlackTree_Insert,100,48400,495,2026-08-18
2326,BST_Search,100,23233,0,2026-08-18
2327,RedBlackTree_Search,100,31133,0,2026-08-18
2328,BST_Insert,500,94866,495,2026-08-18
2329,RedBlackTree_Insert,500,92400,495,2026-08-18
2330,BST_Search,500,64800,0,2026-08-18
2331,RedBlackTree_Search,500,61266,0,2026-08-18
2332,BST_Insert,1000,302100,495,2026-08-18
2333,RedBlackTree_Insert,1000,162466,495,2026-08-18
2334,BST_Search,1000,337766,0,2026-08-18
2335,RedBlackTree_Search,1000,112433,0,2026-08-18
2336,BST_Insert,5000,1005500,495,2026-08-18
2337,RedBlackTree_Insert,5000,1191400,495,2026-08-18
2338,BST_Search,5000,1544566,0,2026-08-18
2339,RedBlackTree_Search,5000,1180966,0,2026-08-18
2340,BST_Insert,10000,4363233,495,2026-08-18
2341,RedBlackTree_Insert,10000,2346966,495,2026-08-18
2342,BST_Search,10000,9807400,0,2026-08-18
2343,RedBlackTree_Search,10000,2292333,0,2026-08-18
2344,PriorityQueue_Enqueue,100,26133,495,2026-08-18
2345,PriorityQueue_Dequeue,100,58200,495,2026-08-18
2346,PriorityQueue_Enqueue,500,47400,495,2026-08-18
2347,PriorityQueue_Dequeue,500,248200,495,2026-08-18
2348,PriorityQueue_Enqueue,1000,214933,495,2026-08-18
2349,PriorityQueue_Dequeue,1000,247466,495,2026-08-18
2350,PriorityQueue_Enqueue,5000,295300,495,2026-08-18
2351,PriorityQueue_Dequeue,5000,3790533,495,2026-08-18
2352,PriorityQueue_Enqueue,10000,675366,495,2026-08-18
2353,PriorityQueue_Dequeue,10000,6976933,495,2026-08-18
2354,PriorityQueue_Enqueue,20000,818266,990,2026-08-18
2355,PriorityQueue_Dequeue,20000,9176400,990,2026-08-18
2356,BFS_Traversal,117,175266,495,2026-08-18
2357,DFS_Traversal,117,239900,495,2026-08-18
2358,Dijkstra_SingleSource,117,565733,495,2026-08-18
2359,Prim_MST,117,419733,495,2026-08-18
2360,Kruskal_MST,117,195066,496,2026-08-18
2361,BFS_Connected,58,619833,495,2026-08-18
2362,DFS_CycleDetect,58,93133,495,2026-08-18
2363,MergeSort,100,43200,489,2026-08-18
2364,QuickSort,100,71900,489,2026-08-18
2365,InsertionSort,100,36333,489,2026-08-18
2366,SelectionSort,100,53900,489,2026-08-18
2367,MergeSort,500,321400,490,2026-08-18
2368,QuickSort,500,184000,490,2026-08-18
2369,InsertionSort,500,77000,490,2026-08-18
2370,SelectionSort,500,220766,490,2026-08-18
2371,MergeSort,1000,211066,492,2026-08-18
2372,QuickSort,1000,149233,492,2026-08-18
2373,InsertionSort,1000,166900,492,2026-08-18
2374,SelectionSort,1000,764833,492,2026-08-18
2375,MergeSort,5000,1112800,508,2026-08-18
2376,QuickSort,5000,792233,508,2026-08-18
2377,InsertionSort,5000,4094033,508,2026-08-18
2378,SelectionSort,5000,15493500,508,2026-08-18
2379,MergeSort,10000,2818866,1017,2026-08-18
2380,QuickSort,10000,1223866,528,2026-08-18
2381,InsertionSort,10000,20466233,528,2026-08-18
2382,SelectionSort,10000,85713533,528,2026-08-18
2383,LinearSearch,100,9466,0,2026-08-18
2384,BinarySearch,100,11400,0,2026-08-18
2385,LinearSearch,500,46366,0,2026-08-18
2386,BinarySearch,500,13000,0,2026-08-18
2387,LinearSearch,1000,11166,0,2026-08-18
2388,BinarySearch,1000,8866,0,2026-08-18
2389,LinearSearch,5000,11100,0,2026-08-18
2390,BinarySearch,5000,13933,0,2026-08-18
2391,LinearSearch,10000,12366,0,2026-08-18
2392,BinarySearch,10000,56866,0,2026-08-18
2393,HashTable_Insert,100,70266,489,2026-08-18
2394,HashTable_Search,100,10166,0,2026-08-18
2395,HashTable_Insert,500,62000,489,2026-08-18
2396,HashTable_Search,500,16633,1,2026-08-18
2397,HashTable_Insert,1000,89766,489,2026-08-18
2398,HashTable_Search,1000,31233,0,2026-08-18
2399,HashTable_Insert,5000,239466,489,2026-08-18
2400,HashTable_Search,5000,134600,0,2026-08-18
2401,HashTable_Insert,10000,1070933,1056,2026-08-18
2402,HashTable_Search,10000,142366,0,2026-08-18
2403,HashTable_Insert,20000,1324066,1623,2026-08-18
2404,HashTable_Search,20000,321533,0,2026-08-18
2405,BST_Insert,100,57966,489,2026-08-18
2406,RedBlackTree_Insert,100,59700,489,2026-08-18
2407,BST_Search,100,22200,0,2026-08-18
2408,RedBlackTree_Search,100,20700,0,2026-08-18
2409,BST_Insert,500,159266,489,2026-08-18
2410,RedBlackTree_Insert,500,111166,489,2026-08-18
2411,BST_Search,500,70966,0,2026-08-18
2412,RedBlackTree_Search,500,47133,0,2026-08-18
2413,BST_Insert,1000,227700,489,2026-08-18
2414,RedBlackTree_Insert,1000,221866,489,2026-08-18
2415,BST_Search,1000,134466,0,2026-08-18
2416,RedBlackTree_Search,1000,104400,0,2026-08-18
2417,BST_Insert,5000,1415466,489,2026-08-18
2418,RedBlackTree_Insert,5000,1136300,489,2026-08-18
2419,BST_Search,5000,1588066,0,2026-08-18
2420,RedBlackTree_Search,5000,841566,0,2026-08-18
2421,BST_Insert,10000,2500966,489,2026-08-18
2422,RedBlackTree_Insert,10000,2516833,489,2026-08-18
2423,BST_Search,10000,7915900,0,2026-08-18
2424,RedBlackTree_Search,10000,1810700,0,2026-08-18
2425,PriorityQueue_Enqueue,100,46366,489,2026-08-18
2426,PriorityQueue_Dequeue,100,117400,489,2026-08-18
2427,PriorityQueue_Enqueue,500,66966,489,2026-08-18
2428,PriorityQueue_Dequeue,500,204200,489,2026-08-18
2429,PriorityQueue_Enqueue,1000,52533,489,2026-08-18
2430,PriorityQueue_Dequeue,1000,318266,489,2026-08-18
2431,PriorityQueue_Enqueue,5000,237966,489,2026-08-18
2432,PriorityQueue_Dequeue,5000,1577400,489,2026-08-18
2433,PriorityQueue_Enqueue,10000,611300,489,2026-08-18
2434,PriorityQueue_Dequeue,10000,4259933,489,2026-08-18
2435,PriorityQueue_Enqueue,20000,1091566,978,2026-08-18
2436,PriorityQueue_Dequeue,20000,33555266,978,2026-08-18
2437,BFS_Traversal,117,229200,489,2026-08-18
2438,DFS_Traversal,117,404266,489,2026-08-18
2439,Dijkstra_SingleSource,117,238100,489,2026-08-18
2440,Prim_MST,117,549733,489,2026-08-18
2441,Kruskal_MST,117,244133,489,2026-08-18
2442,BFS_Connected,58,236600,489,2026-08-18
2443,DFS_CycleDetect,58,84900,489,2026-08-18
2444,MergeSort,100,104166,485,2026-08-18
2445,QuickSort,100,124633,485,2026-08-18
2446,InsertionSort,100,129566,485,2026-08-18
2447,SelectionSort,100,938666,485,2026-08-18
2448,MergeSort,500,211900,487,2026-08-18
2449,QuickSort,500,106900,487,2026-08-18
2450,InsertionSort,500,232133,487,2026-08-18
2451,SelectionSort,500,352633,487,2026-08-18
2452,MergeSort,1000,849300,488,2026-08-18
2453,QuickSort,1000,269166,488,2026-08-18
2454,InsertionSort,1000,308500,488,2026-08-18
2455,SelectionSort,1000,649733,490,2026-08-18
2456,MergeSort,5000,1317400,504,2026-08-18
2457,QuickSort,5000,605033,504,2026-08-18
2458,InsertionSort,5000,4725833,504,2026-08-18
2459,SelectionSort,5000,21117366,504,2026-08-18
2460,MergeSort,10000,2557266,1009,2026-08-18
2461,QuickSort,10000,1106400,524,2026-08-18
2462,InsertionSort,10000,23020833,524,2026-08-18
2463,SelectionSort,10000,65023733,524,2026-08-18
2464,LinearSearch,100,21500,0,2026-08-18
2465,BinarySearch,100,15733,0,2026-08-18
2466,LinearSearch,500,10866,0,2026-08-18
2467,BinarySearch,500,12866,0,2026-08-18
2468,LinearSearch,1000,42800,0,2026-08-18
2469,BinarySearch,1000,17133,0,2026-08-18
2470,LinearSearch,5000,146166,0,2026-08-18
2471,BinarySearch,5000,66366,0,2026-08-18
2472,LinearSearch,10000,15800,0,2026-08-18
2473,BinarySearch,10000,56500,0,2026-08-18
2474,HashTable_Insert,100,549766,485,2026-08-18
2475,HashTable_Search,100,96500,0,2026-08-18
2476,HashTable_Insert,500,244433,485,2026-08-18
2477,HashTable_Search,500,112166,485,2026-08-18
2478,HashTable_Insert,1000,365933,485,2026-08-18
2479,HashTable_Search,1000,139166,323,2026-08-18
2480,HashTable_Insert,5000,459900,485,2026-08-18
2481,HashTable_Search,5000,98033,0,2026-08-18
2482,HashTable_Insert,10000,422000,1048,2026-08-18
2483,HashTable_Search,10000,170966,0,2026-08-18
2484,HashTable_Insert,20000,1614600,1611,2026-08-18
2485,HashTable_Search,20000,334266,0,2026-08-18
2486,BST_Insert,100,77866,485,2026-08-18
2487,RedBlackTree_Insert,100,71233,485,2026-08-18
2488,BST_Search,100,38433,0,2026-08-18
2489,RedBlackTree_Search,100,22433,0,2026-08-18
2490,BST_Insert,500,84333,485,2026-08-18
2491,RedBlackTree_Insert,500,100733,485,2026-08-18
2492,BST_Search,500,69666,0,2026-08-18
2493,RedBlackTree_Search,500,84266,0,2026-08-18
2494,BST_Insert,1000,201166,485,2026-08-18
2495,RedBlackTree_Insert,1000,189366,485,2026-08-18
2496,BST_Search,1000,164900,0,2026-08-18
2497,RedBlackTree_Search,1000,289266,0,2026-08-18
2498,BST_Insert,5000,1238700,485,2026-08-18
2499,RedBlackTree_Insert,5000,1064733,485,2026-08-18
2500,BST_Search,5000,1500800,0,2026-08-18
2501,RedBlackTree_Search,5000,1067800,0,2026-08-18
2502,BST_Insert,10000,3309433,485,2026-08-18
2503,RedBlackTree_Insert,10000,2651066,485,2026-08-18
2504,BST_Search,10000,4479066,0,2026-08-18
2505,RedBlackTree_Search,10000,2289566,0,2026-08-18
2506,PriorityQueue_Enqueue,100,61966,485,2026-08-18
2507,PriorityQueue_Dequeue,100,185166,485,2026-08-18
2508,PriorityQueue_Enqueue,500,86066,485,2026-08-18
2509,PriorityQueue_Dequeue,500,126766,485,2026-08-18
2510,PriorityQueue_Enqueue,1000,58466,485,2026-08-18
2511,PriorityQueue_Dequeue,1000,1410100,485,2026-08-18
2512,PriorityQueue_Enqueue,5000,351333,486,2026-08-18
2513,PriorityQueue_Dequeue,5000,1425200,485,2026-08-18
2514,PriorityQueue_Enqueue,10000,645466,485,2026-08-18
2515,PriorityQueue_Dequeue,10000,5269900,485,2026-08-18
2516,PriorityQueue_Enqueue,20000,1363266,970,2026-08-18
2517,PriorityQueue_Dequeue,20000,15148833,970,2026-08-18
2518,BFS_Traversal,117,598433,485,2026-08-18
2519,DFS_Traversal,117,311533,485,2026-08-18
2520,Dijkstra_SingleSource,117,659800,485,2026-08-18
2521,Prim_MST,117,412700,485,2026-08-18
2522,Kruskal_MST,117,255700,485,2026-08-18
2523,BFS_Connected,58,363633,485,2026-08-18
2524,DFS_CycleDetect,58,272200,485,2026-08-18
2525,MergeSort,100,272200,195,2026-08-18
2526,QuickSort,100,230033,120,2026-08-18
2527,InsertionSort,100,472933,120,2026-08-18
2528,SelectionSort,100,403600,120,2026-08-18
2529,MergeSort,500,706900,103,2026-08-18
2530,QuickSort,500,193633,103,2026-08-18
2531,InsertionSort,500,920033,103,2026-08-18
2532,SelectionSort,500,6004166,103,2026-08-18
2533,MergeSort,1000,293400,105,2026-08-18
2534,QuickSort,1000,615833,105,2026-08-18
2535,InsertionSort,1000,1373933,105,2026-08-18
2536,SelectionSort,1000,1016400,105,2026-08-18
2537,MergeSort,5000,2053500,525,2026-08-18
2538,QuickSort,5000,909066,120,2026-08-18
2539,InsertionSort,5000,23945266,120,2026-08-18
2540,SelectionSort,5000,24482533,120,2026-08-18
2541,MergeSort,10000,2091066,988,2026-08-18
2542,QuickSort,10000,4023133,140,2026-08-18
2543,InsertionSort,10000,35310000,140,2026-08-18
2544,SelectionSort,10000,120283533,140,2026-08-18
2545,LinearSearch,100,71133,18,2026-08-18
2546,BinarySearch,100,12366,0,2026-08-18
2547,LinearSearch,500,24233,0,2026-08-18
2548,BinarySearch,500,145566,0,2026-08-18
2549,LinearSearch,1000,984266,0,2026-08-18
2550,BinarySearch,1000,13766,0,2026-08-18
2551,LinearSearch,5000,167366,0,2026-08-18
2552,BinarySearch,5000,13133,0,2026-08-18
2553,LinearSearch,10000,286166,0,2026-08-18
2554,BinarySearch,10000,12800,0,2026-08-18
2555,HashTable_Insert,100,1911700,101,2026-08-18
2556,HashTable_Search,100,134833,18,2026-08-18
2557,HashTable_Insert,500,299500,101,2026-08-18
2558,HashTable_Search,500,185033,101,2026-08-18
2559,HashTable_Insert,1000,704600,101,2026-08-18
2560,HashTable_Search,1000,596533,101,2026-08-18
2561,HashTable_Insert,5000,1843400,463,2026-08-18
2562,HashTable_Search,5000,759700,101,2026-08-18
2563,HashTable_Insert,10000,2070200,825,2026-08-18
2564,HashTable_Search,10000,940333,202,2026-08-18
2565,HashTable_Insert,20000,5144733,1650,2026-08-18
2566,HashTable_Search,20000,2985000,404,2026-08-18
2567,BST_Insert,100,4130833,119,2026-08-18
2568,RedBlackTree_Insert,100,1505300,119,2026-08-18
2569,BST_Search,100,261700,0,2026-08-18
2570,RedBlackTree_Search,100,68733,18,2026-08-18
2571,BST_Insert,500,1274400,101,2026-08-18
2572,RedBlackTree_Insert,500,564766,101,2026-08-18
2573,BST_Search,500,170500,0,2026-08-18
2574,RedBlackTree_Search,500,185400,0,2026-08-18
2575,BST_Insert,1000,238366,101,2026-08-18
2576,RedBlackTree_Insert,1000,280633,101,2026-08-18
2577,BST_Search,1000,171266,0,2026-08-18
2578,RedBlackTree_Search,1000,171366,0,2026-08-18
2579,BST_Insert,5000,711566,202,2026-08-18
2580,RedBlackTree_Insert,5000,749133,202,2026-08-18
2581,BST_Search,5000,948733,0,2026-08-18
2582,RedBlackTree_Search,5000,757066,0,2026-08-18
2583,BST_Insert,10000,1685100,303,2026-08-18
2584,RedBlackTree_Insert,10000,1728466,404,2026-08-18
2585,BST_Search,10000,1724900,0,2026-08-18
2586,RedBlackTree_Search,10000,2891100,0,2026-08-18
2587,PriorityQueue_Enqueue,100,4545733,119,2026-08-18
2588,PriorityQueue_Dequeue,100,323866,101,2026-08-18
2589,PriorityQueue_Enqueue,500,94533,101,2026-08-18
2590,PriorityQueue_Dequeue,500,345800,101,2026-08-18
2591,PriorityQueue_Enqueue,1000,329633,101,2026-08-18
2592,PriorityQueue_Dequeue,1000,663900,101,2026-08-18
2593,PriorityQueue_Enqueue,5000,797000,202,2026-08-18
2594,PriorityQueue_Dequeue,5000,3742233,202,2026-08-18
2595,PriorityQueue_Enqueue,10000,1233833,303,2026-08-18
2596,PriorityQueue_Dequeue,10000,8587200,303,2026-08-18
2597,PriorityQueue_Enqueue,20000,2411933,606,2026-08-18
2598,PriorityQueue_Dequeue,20000,13011400,606,2026-08-18
2599,BFS_Traversal,117,5984633,120,2026-08-18
2600,DFS_Traversal,117,820333,138,2026-08-18
2601,Dijkstra_SingleSource,117,1510866,120,2026-08-18
2602,Prim_MST,117,1174900,120,2026-08-18
2603,Kruskal_MST,117,5070033,120,2026-08-18
2604,BFS_Connected,58,434333,120,2026-08-18
2605,DFS_CycleDetect,58,67400,120,2026-08-18
2606,MergeSort,100,45166,285,2026-08-18
2607,QuickSort,100,34033,276,2026-08-18
2608,InsertionSort,100,45633,276,2026-08-18
2609,SelectionSort,100,24433,276,2026-08-18
2610,MergeSort,500,75166,277,2026-08-18
2611,QuickSort,500,56233,277,2026-08-18
2612,InsertionSort,500,45633,277,2026-08-18
2613,SelectionSort,500,117866,277,2026-08-18
2614,MergeSort,1000,163866,279,2026-08-18
2615,QuickSort,1000,75333,279,2026-08-18
2616,InsertionSort,1000,156700,279,2026-08-18
2617,SelectionSort,1000,440033,279,2026-08-18
2618,MergeSort,5000,925466,571,2026-08-18
2619,QuickSort,5000,628066,295,2026-08-18
2620,InsertionSort,5000,6885566,295,2026-08-18
2621,SelectionSort,5000,18756866,295,2026-08-18
2622,MergeSort,10000,3650900,1142,2026-08-18
2623,QuickSort,10000,1297166,315,2026-08-18
2624,InsertionSort,10000,13375766,315,2026-08-18
2625,SelectionSort,10000,79605666,315,2026-08-18
2626,LinearSearch,100,6400,0,2026-08-18
2627,BinarySearch,100,6133,0,2026-08-18
2628,LinearSearch,500,7766,0,2026-08-18
2629,BinarySearch,500,5000,0,2026-08-18
2630,LinearSearch,1000,20500,0,2026-08-18
2631,BinarySearch,1000,13266,0,2026-08-18
2632,LinearSearch,5000,123500,0,2026-08-18
2633,BinarySearch,5000,10333,0,2026-08-18
2634,LinearSearch,10000,100600,0,2026-08-18
2635,BinarySearch,10000,11166,0,2026-08-18
2636,HashTable_Insert,100,237166,275,2026-08-18
2637,HashTable_Search,100,384233,0,2026-08-18
2638,HashTable_Insert,500,317533,275,2026-08-18
2639,HashTable_Search,500,152300,275,2026-08-18
2640,HashTable_Insert,1000,347766,275,2026-08-18
2641,HashTable_Search,1000,23966,0,2026-08-18
2642,HashTable_Insert,5000,478000,551,2026-08-18
2643,HashTable_Search,5000,97666,0,2026-08-18
2644,HashTable_Insert,10000,2114466,827,2026-08-18
2645,HashTable_Search,10000,151666,0,2026-08-18
2646,HashTable_Insert,20000,1337500,1655,2026-08-18
2647,HashTable_Search,20000,320333,0,2026-08-18
2648,BST_Insert,100,688000,275,2026-08-18
2649,RedBlackTree_Insert,100,266733,275,2026-08-18
2650,BST_Search,100,347033,0,2026-08-18
2651,RedBlackTree_Search,100,153533,0,2026-08-18
2652,BST_Insert,500,126900,275,2026-08-18
2653,RedBlackTree_Insert,500,392333,275,2026-08-18
2654,BST_Search,500,165366,0,2026-08-18
2655,RedBlackTree_Search,500,83466,0,2026-08-18
2656,BST_Insert,1000,203366,275,2026-08-18
2657,RedBlackTree_Insert,1000,257233,275,2026-08-18
2658,BST_Search,1000,394733,0,2026-08-18
2659,RedBlackTree_Search,1000,249666,0,2026-08-18
2660,BST_Insert,5000,975933,275,2026-08-18
2661,RedBlackTree_Insert,5000,814633,275,2026-08-18
2662,BST_Search,5000,754200,0,2026-08-18
2663,RedBlackTree_Search,5000,765200,0,2026-08-18
2664,BST_Insert,10000,1412933,551,2026-08-18
2665,RedBlackTree_Insert,10000,1439733,551,2026-08-18
2666,BST_Search,10000,1750400,0,2026-08-18
2667,RedBlackTree_Search,10000,2189233,0,2026-08-18
2668,PriorityQueue_Enqueue,100,152833,275,2026-08-18
2669,PriorityQueue_Dequeue,100,982000,275,2026-08-18
2670,PriorityQueue_Enqueue,500,427866,275,2026-08-18
2671,PriorityQueue_Dequeue,500,361066,275,2026-08-18
2672,PriorityQueue_Enqueue,1000,50600,275,2026-08-18
2673,PriorityQueue_Dequeue,1000,412666,275,2026-08-18
2674,PriorityQueue_Enqueue,5000,185066,275,2026-08-18
2675,PriorityQueue_Dequeue,5000,925300,275,2026-08-18
2676,PriorityQueue_Enqueue,10000,241233,275,2026-08-18
2677,PriorityQueue_Dequeue,10000,1766200,275,2026-08-18
2678,PriorityQueue_Enqueue,20000,531933,551,2026-08-18
2679,PriorityQueue_Dequeue,20000,4159933,551,2026-08-18
2680,BFS_Traversal,117,238800,276,2026-08-18
2681,DFS_Traversal,117,301533,276,2026-08-18
2682,Dijkstra_SingleSource,117,287333,276,2026-08-18
2683,Prim_MST,117,226966,276,2026-08-18
2684,Kruskal_MST,117,380700,276,2026-08-18
2685,BFS_Connected,58,128533,276,2026-08-18
2686,DFS_CycleDetect,58,41566,276,2026-08-18
2687,MergeSort,100,49000,276,2026-08-18
2688,QuickSort,100,36900,276,2026-08-18
2689,InsertionSort,100,42933,276,2026-08-18
2690,SelectionSort,100,85866,276,2026-08-18
2691,MergeSort,500,164533,277,2026-08-18
2692,QuickSort,500,88400,277,2026-08-18
2693,InsertionSort,500,221433,277,2026-08-18
2694,SelectionSort,500,429066,277,2026-08-18
2695,MergeSort,1000,627433,279,2026-08-18
2696,QuickSort,1000,178266,279,2026-08-18
2697,InsertionSort,1000,218966,279,2026-08-18
2698,SelectionSort,1000,918266,279,2026-08-18
2699,MergeSort,5000,1008533,571,2026-08-18
2700,QuickSort,5000,700666,295,2026-08-18
2701,InsertionSort,5000,6461633,295,2026-08-18
2702,SelectionSort,5000,12792900,295,2026-08-18
2703,MergeSort,10000,2357733,1142,2026-08-18
2704,QuickSort,10000,2028600,315,2026-08-18
2705,InsertionSort,10000,25087200,315,2026-08-18
2706,SelectionSort,10000,46216600,315,2026-08-18
2707,LinearSearch,100,9933,0,2026-08-18
2708,BinarySearch,100,15700,0,2026-08-18
2709,LinearSearch,500,25866,0,2026-08-18
2710,BinarySearch,500,18800,0,2026-08-18
2711,LinearSearch,1000,122533,0,2026-08-18
2712,BinarySearch,1000,10400,0,2026-08-18
2713,LinearSearch,5000,64033,0,2026-08-18
2714,BinarySearch,5000,26500,0,2026-08-18
2715,LinearSearch,10000,6373533,0,2026-08-18
2716,BinarySearch,10000,12033,0,2026-08-18
2717,HashTable_Insert,100,33433,275,2026-08-18
2718,HashTable_Search,100,47166,0,2026-08-18
2719,HashTable_Insert,500,68333,275,2026-08-18
2720,HashTable_Search,500,13366,0,2026-08-18
2721,HashTable_Insert,1000,93700,275,2026-08-18
2722,HashTable_Search,1000,16966,0,2026-08-18
2723,HashTable_Insert,5000,308566,551,2026-08-18
2724,HashTable_Search,5000,414500,0,2026-08-18
2725,HashTable_Insert,10000,680133,827,2026-08-18
2726,HashTable_Search,10000,274733,0,2026-08-18
2727,HashTable_Insert,20000,1402933,1655,2026-08-18
2728,HashTable_Search,20000,458933,0,2026-08-18
2729,BST_Insert,100,45200,275,2026-08-18
2730,RedBlackTree_Insert,100,54200,275,2026-08-18
2731,BST_Search,100,26300,0,2026-08-18
2732,RedBlackTree_Search,100,30666,0,2026-08-18
2733,BST_Insert,500,60533,275,2026-08-18
2734,RedBlackTree_Insert,500,70133,275,2026-08-18
2735,BST_Search,500,41700,0,2026-08-18
2736,RedBlackTree_Search,500,37666,0,2026-08-18
2737,BST_Insert,1000,148333,275,2026-08-18
2738,RedBlackTree_Insert,1000,169400,275,2026-08-18
2739,BST_Search,1000,164133,0,2026-08-18
2740,RedBlackTree_Search,1000,487133,0,2026-08-18
2741,BST_Insert,5000,936666,275,2026-08-18
2742,RedBlackTree_Insert,5000,919766,275,2026-08-18
2743,BST_Search,5000,1687200,0,2026-08-18
2744,RedBlackTree_Search,5000,2185566,0,2026-08-18
2745,BST_Insert,10000,3667166,551,2026-08-18
2746,RedBlackTree_Insert,10000,6519033,551,2026-08-18
2747,BST_Search,10000,9313366,0,2026-08-18
2748,RedBlackTree_Search,10000,2339700,0,2026-08-18
2749,PriorityQueue_Enqueue,100,75900,275,2026-08-18
2750,PriorityQueue_Dequeue,100,206000,275,2026-08-18
2751,PriorityQueue_Enqueue,500,118333,275,2026-08-18
2752,PriorityQueue_Dequeue,500,171266,275,2026-08-18
2753,PriorityQueue_Enqueue,1000,178900,275,2026-08-18
2754,PriorityQueue_Dequeue,1000,772533,275,2026-08-18
2755,PriorityQueue_Enqueue,5000,253166,275,2026-08-18
2756,PriorityQueue_Dequeue,5000,1521733,275,2026-08-18
2757,PriorityQueue_Enqueue,10000,319566,275,2026-08-18
2758,PriorityQueue_Dequeue,10000,6090033,275,2026-08-18
2759,PriorityQueue_Enqueue,20000,2102733,551,2026-08-18
2760,PriorityQueue_Dequeue,20000,9858533,551,2026-08-18
2761,BFS_Traversal,117,143400,276,2026-08-18
2762,DFS_Traversal,117,166700,276,2026-08-18
2763,Dijkstra_SingleSource,117,151166,276,2026-08-18
2764,Prim_MST,117,153766,276,2026-08-18
2765,Kruskal_MST,117,186033,276,2026-08-18
2766,BFS_Connected,58,161166,276,2026-08-18
